CÓDIGO;EAN;DESCRIPCION;Unidades / Caja;Unidades / Embalaje;Pedido Minimo; TARIFA 2025 ;DTO 1;DTO CUSTAB;NETO CUSTAB;NETO UDS CUSTAB;NETO PROMO CUSTAB;NPC UDS;DTO PARTNER;NETO PARTNER;NETO UDS PARTNER;NETO PROMO CUSTAB;NPP UDS; DTO PROMO Q;PROMO X FAMILIA;FAMILIA PRODUCTO;CORE/STRATEGIC
8290053;3270220013419;1161 ECO VISA XL BX24 21 EU;24;27;1;13,57;25%;5%;9,669 €;0,403 €;;;9%;9,262 €;0,386 €;;;;;;STRATEGIC
8290063;3270220010739;1161 ECO VISA XL CBW8 21 EU;8;72;12;4,57;25%;5%;3,256 €;0,407 €;;;9%;3,119 €;0,390 €;;;;;;STRATEGIC
8922233;3086123249257;1161ECOVISA XL CFP CBW12 21EU;12;72;12;6,92;25%;5%;4,931 €;0,411 €;;;9%;4,723 €;0,394 €;;;;;;STRATEGIC
8922241;3086123249264;1161 ECO CFP VISA XL P18 EU;18;12;1;10,39;25%;5%;7,403 €;0,411 €;;;9%;7,091 €;0,394 €;;;;;;STRATEGIC
8922243;3086123249264;1161 ECO CFP VISA XL P18 21 EU;18;12;1;10,39;25%;5%;7,403 €;0,411 €;;;9%;7,091 €;0,394 €;;;;;;STRATEGIC
8922252;3086123249271;1161 ECOVISA XL CFP DR48 21 EU;48;18;1;26,39;25%;5%;18,803 €;0,392 €;;;9%;18,011 €;0,375 €;;;;;;STRATEGIC
9079002;3086123321120;VISA XL 144 CLASS PACK 21 EU;144;1;1;78,41;25%;5%;55,867 €;0,388 €;;;9%;53,515 €;0,372 €;;;;;;STRATEGIC
9721821;3086123559769;1161 VISACLRXL CPAC288X24 21EU;288;4;1;156,83;25%;5%;111,741 €;0,388 €;74,498 €;0,259 €;9%;107,036 €;0,372 €;71,361 €;0,248 €;33,33%;PROMO 2 + 1;CLASSPACK VISA;STRATEGIC
9020802;3086123307056;1131 CFP KIDC BB CBW12 21 EU;12;72;12;9,25;25%;5%;6,591 €;0,549 €;;;9%;6,313 €;0,526 €;;;;;;STRATEGIC
517250;3086123739598;CONFORT JUMBO FELTPENS CW12 EU;12;24;24;10,89;25%;5%;7,759 €;0,647 €;4,655 €;0,388 €;9%;7,432 €;0,619 €;4,459 €;0,372 €;40%;PROMO 40% ADCIONAL;KIDS CONFORT JUMBO;STRATEGIC
9202953;3086123174085;BIC KIDS MAGIC FP CBW10+2 21EU;12;25;25;5,04;25%;5%;3,591 €;0,299 €;;;9%;3,440 €;0,287 €;;;;;;STRATEGIC
9202963;3086123174115;BIC KIDS MAGIC FP CBW12 21 EU;12;25;25;6,09;25%;5%;4,339 €;0,362 €;;;9%;4,156 €;0,346 €;;;;;;STRATEGIC
9317813;3086123402973;KID MAGIC FP CW18 FS 21 EU;18;25;25;7,61;25%;5%;5,422 €;0,301 €;;;9%;5,194 €;0,289 €;;;;;;STRATEGIC
8575615;3270220000280;ST CC. AQUA33. CBW12 21 EU;12;72;12;5,26;25%;5%;3,748 €;0,312 €;;;9%;3,590 €;0,299 €;;;;;;STRATEGIC
8575635;3270220003496;ST CC.AQUA33.CBW24 21 EU;24;72;12;10,52;25%;5%;7,496 €;0,312 €;;;9%;7,180 €;0,299 €;;;;;;STRATEGIC
515383;3086123729087;ST CLSTR CR KIDS EVO ECO 23 BE;144;1;1;46,08;25%;5%;32,832 €;0,228 €;;;9%;31,450 €;0,218 €;;;;;;STRATEGIC
8878301;3086124001052;EVOLUTION PROMO CP 21 EU;144;10;1;41,50;25%;5%;29,569 €;0,205 €;;;9%;28,324 €;0,197 €;;;;;;STRATEGIC
9375133;3270220060970;CEV.93.CBW18 21 EU;18;24;24;5,71;25%;5%;4,068 €;0,226 €;;;9%;3,897 €;0,217 €;;;;;;STRATEGIC
9375152;3270220076421;CEV.93.CBW24 21 EU;24;20;20;7,52;25%;5%;5,358 €;0,223 €;;;9%;5,132 €;0,214 €;;;;;;STRATEGIC
9505262;3086123499140;CEV.93 CBW36 21 EU;36;10;10;11,08;25%;5%;7,895 €;0,219 €;;;9%;7,562 €;0,210 €;;;;;;STRATEGIC
962539;3086123525214;ST CHRISTMAS EVOLUTION CW18 EU;18;12;12;6,02;25%;5%;4,289 €;0,238 €;;;9%;4,109 €;0,228 €;;;;;;STRATEGIC
8412292;3086126705842;CEV93BICKIDS TINPOT60 AST 21EU;60;12;1;18,16;25%;5%;12,939 €;0,216 €;;;9%;12,394 €;0,207 €;;;;;;STRATEGIC
8902871;3270220060949;EVOL93 MBX12 WINDOW MMM EU;12;25;25;5,97;25%;5%;4,254 €;0,354 €;;;9%;4,075 €;0,340 €;;;;;;STRATEGIC
8902872;3270220060949;EVOL93 MBX12 WINDOW MMM 21 EU;12;25;25;6,10;25%;5%;4,346 €;0,362 €;;;9%;4,163 €;0,347 €;;;;;;STRATEGIC
510015;3086123708808;ST METAL BOX STRIPES X12 23 EU;12;25;25;6,10;25%;5%;4,346 €;0,362 €;;;9%;4,163 €;0,347 €;;;;;;STRATEGIC
8902882;3270220060987;EVOL93 MBX18 WINDOW MMM 21 EU;18;25;25;9,15;25%;5%;6,519 €;0,362 €;;;9%;6,245 €;0,347 €;;;;;;STRATEGIC
518345;3086123745322;ST METAL BOX STRIPES X18 23 EU;18;25;25;9,15;25%;5%;6,519 €;0,362 €;;;9%;6,245 €;0,347 €;;;;;;STRATEGIC
9079011;3086123321137;EVOLCOLORING 288 CPACK 21 EU;288;1;1;82,38;25%;5%;58,696 €;0,204 €;;;9%;56,224 €;0,195 €;;;;;;STRATEGIC
9375143;3086123329270;EVOL93 CBW18 FORM SPEC 21 EU;18;24;24;4,44;25%;5%;3,164 €;0,176 €;;;9%;3,030 €;0,168 €;;;;;;STRATEGIC
9375162;3086123329287;EVOL 93 CW24 FORM SPEC 21 EU;24;20;20;5,70;25%;5%;4,061 €;0,169 €;;;9%;3,890 €;0,162 €;;;;;;STRATEGIC
82902914;3270220060963;CEV.93.CBW12 21 EU;12;144;12;3,84;25%;5%;2,736 €;0,228 €;;;9%;2,621 €;0,218 €;;;;;;STRATEGIC
887831;3086124001823;EVOL TRIANGLE PROMO CP 2010 EU;144;10;1;60,63;25%;5%;43,199 €;0,300 €;;;9%;41,380 €;0,287 €;;;;;;STRATEGIC
8878311;3086124001823;EVOL TRIANGLE PROMO CP 21 EU;144;10;1;60,63;25%;5%;43,199 €;0,300 €;28,801 €;0,200 €;9%;41,380 €;0,287 €;27,588 €;0,192 €;33,33%;PROMO 2 + 1;CLASSPACK EVOLUTION;STRATEGIC
8297362;3086124001700;CEV TRIANG PLP48 21 EU;48;10;1;21,32;25%;5%;15,191 €;0,316 €;;;9%;14,551 €;0,303 €;;;;;;STRATEGIC
8871463;3086123214842;CEV TRIANG CBW 10+2 21 EU;12;96;12;4,42;25%;5%;3,149 €;0,262 €;;;9%;3,017 €;0,251 €;;;;;;STRATEGIC
9440771;3086123465138;EVOLU TRIANGL CPACK X216 21 FR;216;1;1;95,41;25%;5%;67,980 €;0,315 €;;;9%;65,117 €;0,301 €;;;;;;STRATEGIC
82973511;3086124001632;CEV TRIANGLE CBW12 21 EU;12;96;12;5,30;25%;5%;3,776 €;0,315 €;1,888 €;0,157 €;9%;3,617 €;0,301 €;1,809 €;0,151 €;50%;PROMO 50% ADICIONAL;EVOLUTION TRIANGLE;STRATEGIC
9213691;3086123356412;RED PENCIL EVOL BCL B12 TR;12;144;1;;25%;5%;0,000 €;0,000 €;;;9%;0,000 €;0,000 €;;;;;;STRATEGIC
897690;3086123290396;TROPICOLORS2 10POUCH+2 FREE FR;144;12;1;23,40;25%;5%;16,673 €;0,116 €;;;9%;15,971 €;0,111 €;;;;;;STRATEGIC
982884;3086123657236;BIC COL. PENCILS D. CBW24 EU;24;20;20;7,92;25%;5%;5,643 €;0,235 €;;;9%;5,405 €;0,225 €;;;;;;STRATEGIC
9828842;3086123657236;BIC COL.PENCILS D.CBW24 21 EU;24;20;20;7,92;25%;5%;5,643 €;0,235 €;;;9%;5,405 €;0,225 €;;;;;;STRATEGIC
8805376;3086123174382;BIC COL. PENCILS D. CBW12 EU;12;144;12;3,96;25%;5%;2,822 €;0,235 €;;;9%;2,703 €;0,225 €;;;;;;STRATEGIC
8805377;3086123174382;BIC COL.PENCILS D.CBW12 21 EU;12;144;12;3,96;25%;5%;2,822 €;0,235 €;;;9%;2,703 €;0,225 €;;;;;;STRATEGIC
8971102;3086123286160;TROPICOLORS X216 CP 21 EU;216;10;1;39,14;25%;5%;27,887 €;0,129 €;18,592 €;0,086 €;9%;26,713 €;0,124 €;17,810 €;0,082 €;33,33%;PROMO 2 + 1;CLASSPACK TROPICOLOR;STRATEGIC
9375173;3270220020097;CP TROPICOLORS CBW18 21 EU;18;24;24;3,51;25%;5%;2,501 €;0,139 €;;;9%;2,396 €;0,133 €;;;;;;STRATEGIC
9375183;3270220022510;CP TROPICOLORS CBW24 21 EU;24;20;20;4,66;25%;5%;3,320 €;0,138 €;;;9%;3,180 €;0,133 €;;;;;;STRATEGIC
83256611;3270220022503;CP TROPICOLOR CBW12 21 EU;12;144;12;2,34;25%;5%;1,667 €;0,139 €;;;9%;1,597 €;0,133 €;;;;;;STRATEGIC
9517701;3086123651845;ERASA. COLORPENCIL CW18 21 EU;18;96;6;8,82;25%;5%;6,284 €;0,349 €;;;9%;6,020 €;0,334 €;;;;;;STRATEGIC
9878681;3086123570894;ERASA. COLORPENCIL CW12 21 EU;12;144;12;6,38;25%;5%;4,546 €;0,379 €;;;9%;4,354 €;0,363 €;;;;;;STRATEGIC
9878691;3086123570900;ERASA. COLORPENCIL CW24 21 EU;24;72;6;11,66;25%;5%;8,308 €;0,346 €;;;9%;7,958 €;0,332 €;;;;;;STRATEGIC
9505222;3086123499102;CEV.STRIPES CBW12 21 EU;12;144;12;4,43;25%;5%;3,156 €;0,263 €;1,420 €;0,118 €;9%;3,023 €;0,252 €;1,361 €;0,113 €;55%;PROMO 55% ADICIONAL;STRIPES;STRATEGIC
9505241;3086123499126;CEV.STRIPES CBW 18 21 EU;18;24;24;6,63;25%;5%;4,724 €;0,262 €;2,126 €;0,118 €;9%;4,525 €;0,251 €;2,036 €;0,113 €;55%;PROMO 55% ADICIONAL;STRIPES;STRATEGIC
9505251;3086123499133;CEV.STRIPES CW24 21 EU;24;20;20;8,67;25%;5%;6,177 €;0,257 €;2,780 €;0,116 €;9%;5,917 €;0,247 €;2,663 €;0,111 €;55%;PROMO 55% ADICIONAL;STRIPES;STRATEGIC
8805083;3086123174092;BIC KIDS TURN&COLOUR PACK12 EU;12;100;10;;25%;5%;0,000 €;0,000 €;;;9%;0,000 €;0,000 €;;;;;;STRATEGIC
8169681;8410565051454;PLASTID. 03 RED BOX25 21 SP;25;80;1;4,10;25%;14%;2,645 €;0,106 €;;;14%;2,645 €;0,106 €;;;;;;CORE
8169682;8410565051454;PLASTID. 03 RED BOX25 21 SP;25;108;1;4,10;25%;14%;2,645 €;0,106 €;2,327 €;0,093 €;14%;2,645 €;0,106 €;2,327 €;0,093 €;12%;PROMO 12% ADICIONAL;PLASTIDECOR MONOCOLOR;CORE
8169691;8410565051492;PLASTID. 07 BROWN BOX25 21 SP;25;80;1;4,10;25%;14%;2,645 €;0,106 €;;;14%;2,645 €;0,106 €;;;;;;CORE
8169692;8410565051492;PLASTID. 07 BROWN BOX25 21 SP;25;108;1;4,10;25%;14%;2,645 €;0,106 €;2,327 €;0,093 €;14%;2,645 €;0,106 €;2,327 €;0,093 €;12%;PROMO 12% ADICIONAL;PLASTIDECOR MONOCOLOR;CORE
816971;8410565051461;PLASTID. 04 YELLOW BOX 25 SP;25;80;1;4,10;25%;14%;2,645 €;0,106 €;;;14%;2,645 €;0,106 €;;;;;;CORE
8169711;8410565051461;PLASTID. 04 YELLOW BOX 25 SP;25;108;1;4,10;25%;14%;2,645 €;0,106 €;;;14%;2,645 €;0,106 €;;;;;;CORE
8169721;8410565051478;PLASTID. 05 VIOLET BOX25 21 SP;25;80;1;4,10;25%;14%;2,645 €;0,106 €;2,327 €;0,093 €;14%;2,645 €;0,106 €;2,327 €;0,093 €;12%;PROMO 12% ADICIONAL;PLASTIDECOR MONOCOLOR;CORE
8169741;8410565051683;PLASTID. 11 PINK BOX25 21 SP;25;80;1;4,10;25%;14%;2,645 €;0,106 €;;;14%;2,645 €;0,106 €;;;;;;CORE
8169742;8410565051683;PLASTID. 11 PINK BOX25 21 SP;25;108;1;4,10;25%;14%;2,645 €;0,106 €;2,327 €;0,093 €;14%;2,645 €;0,106 €;2,327 €;0,093 €;12%;PROMO 12% ADICIONAL;PLASTIDECOR MONOCOLOR;CORE
8169751;8410565051577;PLASTID. 27 CARNE BOX25 21 SP;25;80;1;4,10;25%;14%;2,645 €;0,106 €;;;14%;2,645 €;0,106 €;;;;;;CORE
8169752;8410565051577;PLASTID. 27 CARNE BOX25 21 SP;25;108;1;4,10;25%;14%;2,645 €;0,106 €;2,327 €;0,093 €;14%;2,645 €;0,106 €;2,327 €;0,093 €;12%;PROMO 12% ADICIONAL;PLASTIDECOR MONOCOLOR;CORE
8169762;8410565051447;PLASTID. 02 DRKGRN BOX25 21 SP;25;108;1;4,10;25%;14%;2,645 €;0,106 €;2,327 €;0,093 €;14%;2,645 €;0,106 €;2,327 €;0,093 €;12%;PROMO 12% ADICIONAL;PLASTIDECOR MONOCOLOR;CORE
8169761;8410565051447;PLASTID. 02 DRKGRN BOX25 21 SP;25;80;1;4,10;25%;14%;2,645 €;0,106 €;;;14%;2,645 €;0,106 €;;;;;;CORE
8169771;8410565051485;PLASTID. 06 BLUE BOX25 21 SP;25;80;1;4,10;25%;14%;2,645 €;0,106 €;2,327 €;0,093 €;14%;2,645 €;0,106 €;2,327 €;0,093 €;12%;PROMO 12% ADICIONAL;PLASTIDECOR MONOCOLOR;CORE
8169782;8410565051508;PLASTID 08 GREEN BOX25 21 SP;25;108;1;4,10;25%;14%;2,645 €;0,106 €;2,327 €;0,093 €;14%;2,645 €;0,106 €;2,327 €;0,093 €;12%;PROMO 12% ADICIONAL;PLASTIDECOR MONOCOLOR;CORE
8169781;8410565051508;PLASTID 08 GREEN BOX25 21 SP;25;80;1;4,10;25%;14%;2,645 €;0,106 €;;;14%;2,645 €;0,106 €;;;;;;CORE
816979;8410565051515;PLASTID. 09 BLACK BOX 25 SP;25;80;1;4,10;25%;14%;2,645 €;0,106 €;2,327 €;0,093 €;14%;2,645 €;0,106 €;2,327 €;0,093 €;12%;PROMO 12% ADICIONAL;PLASTIDECOR MONOCOLOR;CORE
8169812;8410565051560;PLASTID. 29 LIGBLU BOX25 21 SP;25;108;1;4,10;25%;14%;2,645 €;0,106 €;2,327 €;0,093 €;14%;2,645 €;0,106 €;2,327 €;0,093 €;12%;PROMO 12% ADICIONAL;PLASTIDECOR MONOCOLOR;CORE
8169811;8410565051560;PLASTID. 29 LIGBLU BOX25 21 SP;25;80;1;4,10;25%;14%;2,645 €;0,106 €;;;14%;2,645 €;0,106 €;;;;;;CORE
940735;3270220000341;WX PLAST421 OUT12 CBW12 SP;12;12;12;3,38;25%;14%;2,180 €;0,182 €;;;14%;2,180 €;0,182 €;;;;;;CORE
8169652;8410565051676;PLASTID. 12 ORANGE BOX25 21 SP;25;108;1;4,10;25%;14%;2,645 €;0,106 €;2,327 €;0,093 €;14%;2,645 €;0,106 €;2,327 €;0,093 €;12%;PROMO 12% ADICIONAL;PLASTIDECOR MONOCOLOR;CORE
8169651;8410565051676;PLASTID. 12 ORANGE BOX25 21 SP;25;80;1;4,10;25%;14%;2,645 €;0,106 €;;;14%;2,645 €;0,106 €;;;;;;CORE
8169662;8410565051669;PLASTID. 13 FGRN BOX25 21 SP;25;108;1;4,10;25%;14%;2,645 €;0,106 €;2,327 €;0,093 €;14%;2,645 €;0,106 €;2,327 €;0,093 €;12%;PROMO 12% ADICIONAL;PLASTIDECOR MONOCOLOR;CORE
8169661;8410565051669;PLASTID. 13 FGRN BOX25 21 SP;25;80;1;4,10;25%;14%;2,645 €;0,106 €;;;14%;2,645 €;0,106 €;;;;;;CORE
8297714;3270220000358;WX.PLAST421.CBW18 21 INT;18;48;12;4,58;25%;14%;2,954 €;0,164 €;;;14%;2,954 €;0,164 €;;;;;;CORE
8417191;3086126708232;CP PLASTIDECOR IBERIA 21 SP;352;10;1;56,63;25%;14%;36,526 €;0,104 €;32,169 €;0,091 €;14%;36,526 €;0,104 €;32,169 €;0,091 €;11,93%;PROMO 11,93% ADICIONAL;CLASSPACK;CORE
8757704;8410565051348;PLASTIDECOR CW12 21 SP;12;96;12;3,38;25%;14%;2,180 €;0,182 €;1,962 €;0,164 €;14%;2,180 €;0,182 €;1,962 €;0,164 €;10%;PROMO 10% ADICIONAL;PLASTIDECOR 1;CORE
8757712;8410565051355;PLASTIDECOR CW18 21 SP;18;48;12;4,77;25%;14%;3,077 €;0,171 €;2,769 €;0,154 €;14%;3,077 €;0,171 €;2,769 €;0,154 €;10%;PROMO 10% ADICIONAL;PLASTIDECOR 1;CORE
8823372;3086123185098;PLASTIC W PLASTIDECOR 21 SP;36;14;14;9,72;25%;14%;6,269 €;0,174 €;;;14%;6,269 €;0,174 €;;;;;;CORE
8878351;3086123174061;PLASTIDECOR PROMO CP EU;288;10;1;63,59;25%;14%;41,016 €;0,142 €;;;14%;41,016 €;0,142 €;;;;;;CORE
8878352;3086123174061;PLASTIDECOR PROMO CP 21 EU;288;10;1;63,72;25%;14%;41,099 €;0,143 €;;;14%;41,099 €;0,143 €;;;;;;CORE
9203011;8410565051362;PLASTIDECOR CW24 SP;24;12;12;6,14;25%;14%;3,960 €;0,165 €;;;14%;3,960 €;0,165 €;;;;;;CORE
9203013;8410565051362;WX.PLAST 421.CBW24 21 SP;24;12;12;6,14;25%;14%;3,960 €;0,165 €;3,564 €;0,149 €;14%;3,960 €;0,165 €;3,564 €;0,149 €;10%;PROMO 10% ADICIONAL;PLASTIDECOR 1;CORE
9339612;3086123415393;PLASTIDECOR EXOTIC CBW12 21 SP;12;96;12;3,38;25%;14%;2,180 €;0,182 €;;;14%;2,180 €;0,182 €;;;;;;CORE
9339613;3086123415393;PLASTIDECOR PASTEL CBW12 SP;12;96;12;3,38;25%;14%;2,180 €;0,182 €;1,962 €;0,164 €;14%;2,180 €;0,182 €;1,962 €;0,164 €;10%;PROMO 10% ADICIONAL;PLASTIDECOR 1;CORE
8297733;3086124000789;WX TRIPLAST F/NL CBW12 21 EU;12;96;12;4,55;25%;14%;2,935 €;0,245 €;;;14%;2,935 €;0,245 €;;;;;;CORE
8757742;3086123155848;TRIANGULAR PLASTID CW12 21 SP;12;96;12;4,55;25%;14%;2,935 €;0,245 €;2,641 €;0,220 €;14%;2,935 €;0,245 €;2,641 €;0,220 €;10%;PROMO 10% ADICIONAL;PLASTIDECOR;CORE
8878332;3086124001830;PLAST TRI PROMO CLASS P 21 EU;144;10;1;49,97;25%;14%;32,231 €;0,224 €;29,098 €;0,202 €;14%;32,231 €;0,224 €;29,098 €;0,202 €;9,72%;PROMO 9,72% ADICIONAL;CLASSPACK PEQUES;CORE
515220;3086123727816;MULTISURF. PNCIL CW6 +SHARP EU;6;60;10;16,27;25%;5%;11,592 €;1,932 €;7,535 €;1,256 €;9%;11,104 €;1,851 €;7,218 €;1,203 €;35%;PROMO 35% ADICIONAL;MULTISURFACE;STRATEGIC
515276;3086123728370;MULTISURF. PCIL CW10 +SHARP EU;10;30;10;26,33;25%;5%;18,760 €;1,876 €;12,194 €;1,219 €;9%;17,970 €;1,797 €;11,681 €;1,168 €;35%;PROMO 35% ADICIONAL;MULTISURFACE;STRATEGIC
516874;3086123737617;BIC KIDS TATTOO 5MARK+10ST EU;15;10;10;19,68;25%;5%;14,022 €;0,935 €;7,712 €;0,514 €;9%;13,432 €;0,895 €;7,387 €;0,492 €;45%;PROMO 45% ADICIONAL;KIDS TATTOOS;STRATEGIC
517297;3086123740068;KIDS TATTOO 6 MARK 10 STEN EU;16;10;10;24,30;25%;5%;17,314 €;1,082 €;9,523 €;0,595 €;9%;16,585 €;1,037 €;9,122 €;0,570 €;45%;PROMO 45% ADICIONAL;TATTOO + STAMPS;STRATEGIC
516824;3086123737112;BIC KIDS TATTOO 5 STAMPS EU;5;10;10;19,68;25%;5%;14,022 €;2,804 €;7,011 €;1,402 €;9%;13,432 €;2,686 €;6,716 €;1,343 €;50%;PROMO 50% ADICIONAL;KIDS STAMPS;STRATEGIC
893269;3086126720531;METALLIC GLITTER GLUE BL6 EU;6;60;20;6,34;25%;5%;4,517 €;0,753 €;;;9%;4,327 €;0,721 €;;;;;;STRATEGIC
927866;3086123388512;ERASER GALET B12 EU;12;25;1;9,65;25%;5%;6,876 €;0,573 €;;;9%;6,586 €;0,549 €;;;;;;STRATEGIC
927868;3086123388536;ERASER GALET BL1 EU;1;25;25;1,26;25%;5%;0,898 €;0,898 €;;;9%;0,860 €;0,860 €;;;;;;STRATEGIC
927867;3086123388529;ERASER PLASTOFFICE BCL B20 EU;20;20;1;9,65;25%;5%;6,876 €;0,344 €;;;9%;6,586 €;0,329 €;;;;;;STRATEGIC
927871;3086123388567;ERASER PLASTOFFICE BCL BL1 EU;1;25;25;1,17;25%;5%;0,834 €;0,834 €;;;9%;0,799 €;0,799 €;;;;;;STRATEGIC
992711;3086123595224;ERASER PRECISION 2 BL1 BE FR;1;200;20;2,22;25%;5%;1,582 €;1,582 €;;;9%;1,515 €;1,515 €;;;;;;STRATEGIC
951482;3086123504219;ERASER GALET 3FS MINI FUN 18EU;3;25;25;2,54;25%;5%;1,810 €;0,603 €;;;9%;1,734 €;0,578 €;;;;;;STRATEGIC
950640;3086123500280;ECO GLU STICK DECO 8G PO4 EU;4;20;20;4,91;25%;5%;3,498 €;0,875 €;;;9%;3,351 €;0,838 €;;;;;;STRATEGIC
950641;3086123500297;ECO GLUESTICK DECO8G PO6 FS EU;6;20;20;6,14;25%;5%;4,375 €;0,729 €;;;9%;4,191 €;0,698 €;;;;;;STRATEGIC
996837;1284002325;ECO GLUE STIC 8G BL4+1 TEDI EU;5;12;12;4,41;25%;5%;3,142 €;0,628 €;;;9%;3,010 €;0,602 €;;;;;;STRATEGIC
8923442;3086123250468;ECO GLUSTIC 8GR GP2 BCL B30 EU;30;16;1;18,75;25%;5%;13,359 €;0,445 €;;;9%;12,797 €;0,427 €;;;;;;STRATEGIC
9211861;3086123250468;ECO GLUSTIC 8GR G1 BCL B30 EU;30;16;1;17,84;25%;5%;12,711 €;0,424 €;;;9%;12,176 €;0,406 €;;;;;;STRATEGIC
9049263;3086123311053;ECO GLUE 8GR BL5 FS 18 EU;5;20;20;4,38;25%;5%;3,121 €;0,624 €;;;9%;2,989 €;0,598 €;;;;;;STRATEGIC
9245611;3086123367814;ECO GLUE STICK 8GR GR1 BL3 EU;3;20;20;3,29;25%;5%;2,344 €;0,781 €;;;9%;2,245 €;0,748 €;;;;;;STRATEGIC
9078342;3086123320468;ECO GLUE STICK 21GR BL2 GR1 EU;2;20;20;5,09;25%;5%;3,627 €;1,813 €;;;9%;3,474 €;1,737 €;;;;;;STRATEGIC
9211931;3086123250475;ECO GLUSTIC 21GR G1 BCL B20 EU;20;16;1;27,26;25%;5%;19,423 €;0,971 €;;;9%;18,605 €;0,930 €;;;;;;STRATEGIC
948726;3086123650817;GLUE STICK 36G BL1 EU;1;10;10;3,61;25%;5%;2,572 €;2,572 €;;;9%;2,464 €;2,464 €;;;;;;STRATEGIC
9192541;3086123314818;ECOGLU STICK 36GR BCL BOX12 EU;12;16;1;23,45;25%;5%;16,708 €;1,392 €;;;9%;16,005 €;1,334 €;;;;;;STRATEGIC
9192583;3086123342750;WHITEGLUE 118ML BCL CLP B08 EU;8;8;1;13,70;25%;5%;9,761 €;1,220 €;;;9%;9,350 €;1,169 €;;;;;;STRATEGIC
9017583;3086123305106;FIX STRONG 3G LQD BL1 GRP1 EU;1;240;24;1,66;25%;5%;1,183 €;1,183 €;0,887 €;0,887 €;9%;1,133 €;1,133 €;0,850 €;0,850 €;25%;PROMO 25% ADICIONAL;FIX STRONG;STRATEGIC
9262711;3086123378599;ERASER BULLE BL1 BE FR;1;200;20;2,42;25%;5%;1,724 €;1,724 €;1,035 €;1,035 €;9%;1,652 €;1,652 €;0,991 €;0,991 €;40%;PROMO 40% ADCIONAL;ACCESORIOS;STRATEGIC
9262752;3086123378636;SHARPENER BULLE BL1 EU;1;200;20;2,96;25%;5%;2,109 €;2,109 €;1,265 €;1,265 €;9%;2,020 €;2,020 €;1,212 €;1,212 €;40%;PROMO 40% ADCIONAL;ACCESORIOS;STRATEGIC
9262781;3086123378667;SCISSOR COMFORT 13CM BL1 BE FR;1;240;12;3,92;25%;5%;2,793 €;2,793 €;1,676 €;1,676 €;9%;2,675 €;2,675 €;1,605 €;1,605 €;40%;PROMO 40% ADCIONAL;ACCESORIOS;STRATEGIC
9262791;3086123378674;COMFORT 13 LEFT-HANDED BE FR;1;240;12;3,95;25%;5%;2,814 €;2,814 €;;;9%;2,696 €;2,696 €;;;;;;STRATEGIC
9262811;3086123378698;SCISSORS COMFORT 16CM BE FR;1;240;12;5,86;25%;5%;4,175 €;4,175 €;2,505 €;2,505 €;9%;3,999 €;3,999 €;2,400 €;2,400 €;40%;PROMO 40% ADCIONAL;ACCESORIOS;STRATEGIC
9505181;3086123499065;SHARPENER EL 2H BL1 BE FR;1;200;20;2,12;25%;5%;1,511 €;1,511 €;0,906 €;0,906 €;9%;1,447 €;1,447 €;0,868 €;0,868 €;40%;PROMO 40% ADCIONAL;ACCESORIOS;STRATEGIC
927870;3086123388550;ERASER MINI FUN BL3 EU;3;25;25;2,11;25%;5%;1,503 €;0,501 €;;;9%;1,440 €;0,480 €;;;;;;STRATEGIC
927858;3086123388437;MINI PLAST OFFICE BCL BL2 EU;2;25;25;1,48;25%;5%;1,055 €;0,527 €;;;9%;1,010 €;0,505 €;;;;;;STRATEGIC
9926521;3086123594630;RULER 30CM BL1 EU;1;200;20;2,70;25%;5%;1,924 €;1,924 €;;;9%;1,843 €;1,843 €;;;;;;STRATEGIC
9926561;3086123594678;DOUBLE RULER BL1 22 EU;1;200;20;2,32;25%;5%;1,653 €;1,653 €;;;9%;1,583 €;1,583 €;;;;;;STRATEGIC
9926571;3086123594685;TRIPLE RULER BL1 EU;1;200;20;3,27;25%;5%;2,330 €;2,330 €;;;9%;2,232 €;2,232 €;;;;;;STRATEGIC
9926551;3086123594661;PROTRACTOR BL1 OUT40 EU;1;400;40;1,77;25%;5%;1,261 €;1,261 €;;;9%;1,208 €;1,208 €;;;;;;STRATEGIC
9926531;3086123594647;SQUARE 45 BL1 OUT40 EU;1;400;40;2,44;25%;5%;1,739 €;1,739 €;;;9%;1,665 €;1,665 €;;;;;;STRATEGIC
9926541;3086123594654;SQUARE 60 BL1OUT40 EU;1;400;40;2,26;25%;5%;1,610 €;1,610 €;;;9%;1,542 €;1,542 €;;;;;;STRATEGIC
9967421;3086123601802;SQUARE PROTECTATOR BL1 EU;1;400;40;2,48;25%;5%;1,767 €;1,767 €;;;9%;1,693 €;1,693 €;;;;;;STRATEGIC
9357131;3086123425644;HIGH SCHOOL COMPASS BOX BE FR;1;120;10;5,70;25%;5%;4,061 €;4,061 €;2,437 €;2,437 €;9%;3,890 €;3,890 €;2,334 €;2,334 €;40%;PROMO 40% ADCIONAL;ACCESORIOS;STRATEGIC
9927272;3086123595385;MIXED TRACING X3 EU;3;120;20;5,06;25%;5%;3,605 €;1,202 €;2,163 €;0,721 €;9%;3,453 €;1,151 €;2,072 €;0,691 €;40%;PROMO 40% ADCIONAL;ACCESORIOS;STRATEGIC
